artist,song,name,sentence,upos,xpos,dep_rel,earliest,highestRank,year,posCorrection,NaP,last,compound
Ray Stevens,Freddie Feelgood (And His Funky Little Five Piece Band),Freddie,I'm talking 'bout Freddie Feelgood,PROPN,NNP,compound,-1265,91,1966,,,,
Ray Stevens,Freddie Feelgood (And His Funky Little Five Piece Band),Freddie,Here's Freddie Feelgood hisself,PROPN,NNP,compound,-1265,91,1966,,,,
Ray Stevens,Freddie Feelgood (And His Funky Little Five Piece Band),Percy,Cat named Percy,PROPN,NNP,xcomp,-1265,91,1966,,,,
Ray Stevens,Freddie Feelgood (And His Funky Little Five Piece Band),Tyrone,They got a fellow named Tyrone,NOUN,NN,obj,-1265,91,1966,PROPN,,,
Ray Stevens,Gitarzan,Baby,"Baby, baby, oh baby",PROPN,NNP,root,-271,8,1969,,,,
Ray Stevens,Gitarzan,Baby,"Baby, oh baby",PROPN,NNP,root,-271,8,1969,,,,
Ray Stevens,Gitarzan,Chet,He ordered Chet's guitar course C.O.D.,PROPN,NNP,nmod:poss,-271,8,1969,,,,
Ray Stevens,Gitarzan,Jane,He's got a girl named Jane,PROPN,NNP,xcomp,-271,8,1969,,,,
Ray Stevens,Gitarzan,Jane,Come on sing one Jane,PROPN,NNP,obj,-271,8,1969,,,,
Ray Stevens,Gitarzan,Jane,Jane gets right and the monkey gets tight,PROPN,NNP,nsubj,-271,8,1969,,,,
Ray Stevens,Harry The Hairy Ape,Harry,Harry the hairy ape made his escape from the city zoo,PROPN,NNP,nsubj,-2392,17,1963,,,,
Ray Stevens,Harry The Hairy Ape,Harry,Harry jump out of the bushes all of a sudden,PROPN,NNP,nsubj,-2392,17,1963,,,,
Ray Stevens,Harry The Hairy Ape,Harry,"Which is Harry-Ape talk for \Boo I betcha""",PROPN,PROPN,NNP,-2392,17,1963,,,,
Ray Stevens,Harry The Hairy Ape,Harry,"Well, Harry thought this was the funniest thing that he had ever seen",PROPN,NNP,nsubj,-2392,17,1963,,,,
Ray Stevens,Harry The Hairy Ape,Harry,Harry jump out of the bushes all of a sudden,PROPN,NNP,nsubj,-2392,17,1963,,,,
Ray Stevens,Harry The Hairy Ape,Harry,"Which is Harry-Ape talk for \Smile you're on candid camera!\""""",PROPN,PROPN,NNP,-2392,17,1963,,,,
Ray Stevens,Harry The Hairy Ape,Harry,"Man, that DJ was so near-sighted he thought Harry was a rock 'n' roll singer!",PROPN,NNP,nsubj,-2392,17,1963,,,,
Ray Stevens,Harry The Hairy Ape,Harry,"Well, this really shook Harry up, I mean it blew his whole bit, you know, ruined his",PROPN,NNP,obj,-2392,17,1963,,,,
Ray Stevens,Harry The Hairy Ape,Harry,The DJ played Harry's record Shut up!,PROPN,NNP,nmod:poss,-2392,17,1963,,,,
Ray Stevens,Harry The Hairy Ape,Harry,&amp; every Sunday afternoon you can go see Harry at the zoo,PROPN,NNP,obj,-2392,17,1963,,,,
Ray Stevens,Santa Claus Is Watching You,Ace,"and Do-right, Clyde and Ace and Blackie and Queenie, and Prince",PROPN,NNP,conj,-2574,45,1962,,,,
Ray Stevens,Santa Claus Is Watching You,Bill,"and Bruce and Marvin, Leon, Cletus and George and Bill and Slick,",PROPN,NNP,conj,-2574,45,1962,,,,
Ray Stevens,Santa Claus Is Watching You,Bruce,"and Bruce and Marvin, Leon, Cletus and George and Bill and Slick,",PROPN,NNP,root,-2574,45,1962,,,,
Ray Stevens,Santa Claus Is Watching You,Cletus,"and Bruce and Marvin, Leon, Cletus and George and Bill and Slick,",PROPN,NNP,conj,-2574,45,1962,,,,
Ray Stevens,Santa Claus Is Watching You,Clyde,"and Do-right, Clyde and Ace and Blackie and Queenie, and Prince",PROPN,NNP,conj,-2574,45,1962,,,,
Ray Stevens,Santa Claus Is Watching You,George,"and Bruce and Marvin, Leon, Cletus and George and Bill and Slick,",PROPN,NNP,conj,-2574,45,1962,,,,
Ray Stevens,Santa Claus Is Watching You,Leon,"and Bruce and Marvin, Leon, Cletus and George and Bill and Slick,",PROPN,NNP,conj,-2574,45,1962,,,,
Ray Stevens,Santa Claus Is Watching You,Marvin,"and Bruce and Marvin, Leon, Cletus and George and Bill and Slick,",PROPN,NNP,conj,-2574,45,1962,,,,
Ray Stevens,Santa Claus Is Watching You,Prince,"and Do-right, Clyde and Ace and Blackie and Queenie, and Prince",PROPN,NNP,conj,-2574,45,1962,,,,
Ray Stevens,The Streak,Ethel,"And I hollered over t' Ethel, I said, \Don't""",PROPN,NNP,obl,1563,1,1974,,,,
Ray Stevens,The Streak,Ethel,"Look, Ethel!\",PROPN,obj,NA,1563,1,1974,,,,
Ray Stevens,The Streak,Ethel,"I looked in there, and Ethel was gettin'",PROPN,NNP,nsubj,1563,1,1974,,,,
Ray Stevens,The Streak,Ethel,"I hollered, \Don't look Ethel!\""""",PROPN,PROPN,NNP,1563,1,1974,,,,
Ready For The World,Oh Sheila,Sheila,"Oh Sheila,",PROPN,NNP,vocative,5693,1,1985,,,,
Ready For The World,Oh Sheila,Sheila,Oh oh Sheila let me love you,PROPN,NNP,vocative,5693,1,1985,,,,
Ready For The World,Oh Sheila,Sheila,Oh oh Sheila you know I want,PROPN,NNP,vocative,5693,1,1985,,,,
Ready For The World,Oh Sheila,Sheila,Oh oh Sheila let me love you,PROPN,NNP,vocative,5693,1,1985,,,,
Ready For The World,Oh Sheila,Sheila,Oh oh Sheila you know I want,PROPN,NNP,vocative,5693,1,1985,,,,
Ready For The World,Oh Sheila,Sheila,"Oh, Sheila",PROPN,NNP,root,5693,1,1985,,,,
Ready For The World,Oh Sheila,Sheila,"Oh, Sheila",PROPN,NNP,root,5693,1,1985,,,,
Ready For The World,Oh Sheila,Sheila,"Oh, Sheila",PROPN,NNP,root,5693,1,1985,,,,
Ready For The World,Oh Sheila,Sheila,"Oh, Sheila",PROPN,NNP,root,5693,1,1985,,,,
Ready For The World,Oh Sheila,Sheila,"Oh, Sheila",PROPN,NNP,root,5693,1,1985,,,,
Ready For The World,Oh Sheila,Sheila,"Oh, Sheila",PROPN,NNP,root,5693,1,1985,,,,
Ready For The World,Oh Sheila,Sheila,"Oh, Sheila",PROPN,NNP,root,5693,1,1985,,,,
Ready For The World,Oh Sheila,Sheila,"Oh, Sheila",PROPN,NNP,root,5693,1,1985,,,,
Rebecca Black,Friday,Rebecca,"R-B, Rebecca Black",PROPN,NNP,compound,15066,58,2011,,,,
Red Hot Chili Peppers,By The Way,Cash,"Cash back, hard top",VERB,VB,root,11853,34,2002,,,,
Red Hot Chili Peppers,By The Way,Dani,Dani the girl,X,LS,advmod,11853,34,2002,PROPN,,,
Red Hot Chili Peppers,By The Way,Dani,Dani the girl is,X,LS,root,11853,34,2002,PROPN,,,
Red Hot Chili Peppers,By The Way,Dani,Dani the girl,X,LS,advmod,11853,34,2002,PROPN,,,
Red Hot Chili Peppers,Dani California,Baby,"Baby, and a fighter",PROPN,NNP,root,13260,6,2006,,,,
Red Hot Chili Peppers,Dani California,Dakota,North Dakota man,PROPN,NNP,compound,13260,6,2006,,state,,
Red Hot Chili Peppers,Dani California,Dani,With a name like Dani California,PROPN,NNP,compound,13260,6,2006,,,,
Red Hot Chili Peppers,Give It Away,Bob,Bob Marley poet and a prophet,PROPN,NNP,root,8024,73,1991,,,,
Red Hot Chili Peppers,Give It Away,Bob,Bob Marley taught me how to off it,PROPN,NNP,nsubj,8024,73,1991,,,,
Red Hot Chili Peppers,Give It Away,Bob,Bob Marley walkin' like he talk it,PROPN,NNP,root,8024,73,1991,,,,
Red Hot Chili Peppers,Give It Away,Marley,Bob Marley poet and a prophet,PROPN,NNP,flat,8024,73,1991,,,TRUE,
Red Hot Chili Peppers,Give It Away,Marley,Bob Marley taught me how to off it,PROPN,NNP,flat,8024,73,1991,,,TRUE,
Red Hot Chili Peppers,Give It Away,Marley,Bob Marley walkin' like he talk it,PROPN,NNP,flat,8024,73,1991,,,TRUE,
Red Hot Chili Peppers,Otherside,Scarlet,Scarlet starlet and she's in my bed,NOUN,NN,compound,10999,14,2000,,,,
Red Hot Chili Peppers,Scar Tissue,Autumn,Autumn's sweet we call it fall,PROPN,NNP,nmod:poss,10747,9,1999,,season,,
Red Hot Chili Peppers,Tell Me Baby,Boston,Boston and a Kansas city,PROPN,NNP,root,13393,50,2006,,city,,
Red Hot Chili Peppers,The Zephyr Song,Stella,"Do it up, it's on with Stella",PROPN,NNP,parataxis,12000,49,2002,,,,
Red Sovine,Teddy Bear,Jackson,"And headed straight for Jackson Street, 229",PROPN,NNP,compound,2396,40,1976,,place,,
Red Sovine,Teddy Bear,May,"May God ride with you, 10-4, and goodbye.\"",AUX""",MD,aux,NA,2396,40,1976,,,,
Red Sovine,Teddy Bear,Teddy,"ome on back, truckers and talk to Teddy Bear!",PROPN,compound,NA,2396,40,1976,,,,
Red Sovine,Teddy Bear,Teddy,"Well, I keyed the mike and said: \You got it Teddy Bear!\""""",PROPN,PROPN,NNP,2396,40,1976,,,,
Red Sovine,Teddy Bear,Teddy,"l remember 'I'm saying: 'Someday this old truck will be yours, Teddy Bear!'",PROPN,NNP,compound,2396,40,1976,,,,
Red Sovine,Teddy Bear,Teddy,"\Teddy""",NOUN,NN,root,2396,40,1976,PROPN,,,
Red Sovine,Teddy Bear,Teddy,"Why, I guess every driver for miles around had caught Teddy Bear's call",PROPN,NNP,compound,2396,40,1976,,,,
Red Sovine,Teddy Bear,Teddy,"Well, you better believe I took my turn at riding Teddy Bear",PROPN,NNP,compound,2396,40,1976,,,,
Red Sovine,Teddy Bear,Teddy,"\Just one word of thanks from Mama Teddy Bear!\""""",PROPN,NNP,compound,2396,40,1976,,,,
Redbone,Maggie,Maggie,Maggie was a buk and gain,PROPN,NNP,nsubj,338,45,1970,,,,
Redbone,Maggie,Maggie,Maggie's eyes could cook a man,PROPN,NNP,nmod:poss,338,45,1970,,,,
Redbone,Maggie,Maggie,"Oh, nobody cry when Maggie die",X,FW,advmod,338,45,1970,PROPN,,,
Redbone,Maggie,Maggie,When Maggie die - um um um,PROPN,NNP,nsubj,338,45,1970,,,,
Redbone,Maggie,Maggie,Maggie didn't stand no chance,PROPN,NNP,nsubj,338,45,1970,,,,
Redbone,Maggie,Maggie,"And oh, nobody cry when Maggie die",X,FW,advmod,338,45,1970,PROPN,,,
Redbone,Maggie,Maggie,When Maggie die - oh oh oh,PROPN,NNP,nsubj,338,45,1970,,,,
Redbone,Maggie,Maggie,Boom boom boom - boom poor Maggie,NOUN,NN,appos,338,45,1970,PROPN,,,
Redbone,Maggie,Maggie,Boom boom boom - poor Maggie,NOUN,NN,appos,338,45,1970,PROPN,,,
Redbone,Maggie,Maggie,Boom boom boom - boom poor Maggie,NOUN,NN,appos,338,45,1970,PROPN,,,
Redbone,Maggie,Maggie,Boom boom boom - poor Maggie,NOUN,NN,appos,338,45,1970,PROPN,,,
Redbone,Maggie,Maggie,Maggie was a buk and gain,PROPN,NNP,nsubj,338,45,1970,,,,
Redbone,Maggie,Maggie,Maggie's eyes could cook a man,PROPN,NNP,nmod:poss,338,45,1970,,,,
Redbone,Maggie,Maggie,"And oh, nobody cry when Maggie die",X,FW,advmod,338,45,1970,PROPN,,,
Redbone,Maggie,Maggie,When Maggie die - mmmm,PROPN,NNP,nsubj,338,45,1970,,,,
Redbone,Maggie,Maggie,Maggie didn't stand no chance,PROPN,NNP,nsubj,338,45,1970,,,,
Redbone,Maggie,Maggie,"And oh, nobody cry when Maggie die",X,FW,advmod,338,45,1970,PROPN,,,
Redbone,Maggie,Maggie,When Maggie die - oh oh oh now,PROPN,NNP,nsubj,338,45,1970,,,,
Redbone,Maggie,Maggie,Boom boom boom - boom poor Maggie,NOUN,NN,appos,338,45,1970,PROPN,,,
Redbone,Maggie,Maggie,Boom boom boom - poor Maggie,NOUN,NN,appos,338,45,1970,PROPN,,,
Redbone,Maggie,Maggie,Boom boom boom - boom poor Maggie,NOUN,NN,appos,338,45,1970,PROPN,,,
Redbone,Maggie,Maggie,Boom boom boom - poor Maggie,NOUN,NN,appos,338,45,1970,PROPN,,,
Redman Featuring DJ Kool,Let's Get Dirty (I Can't Get In Da Club),Cristal,Time to put down the Cristal,PROPN,NNP,obj,11461,97,2001,,drink,,
Redman Featuring DJ Kool,Let's Get Dirty (I Can't Get In Da Club),Freddie,"Freddie, you grab the mic",PROPN,NNP,vocative,11461,97,2001,,,,
Rednex,Cotton Eye Joe,Joe,If it hadn't been for Cotton-Eye Joe,PROPN,NNP,root,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,"Where did you come from, Cotton-Eye Joe?",PROPN,NNP,obl,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,If it hadn't been for Cotton-Eye Joe,PROPN,NNP,root,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,"Where did you come from, Cotton-Eye Joe?",PROPN,NNP,obl,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,If it hadn't been for Cotton-Eye Joe,PROPN,NNP,root,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,"Where did you come from, Cotton-Eye Joe?",PROPN,NNP,obl,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,If it hadn't been for Cotton-Eye Joe,PROPN,NNP,root,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,"Where did you come from, Cotton-Eye Joe?",PROPN,NNP,obl,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,If it hadn't been for Cotton-Eye Joe,PROPN,NNP,root,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,"Where did you come from, Cotton-Eye Joe?",PROPN,NNP,obl,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,If it hadn't been for Cotton-Eye Joe,PROPN,NNP,root,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,"Where did you come from, Cotton-Eye Joe?",PROPN,NNP,obl,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,And left only men 'cause of Cotton-Eye Joe,PROPN,NNP,nmod,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,If it hadn't been for Cotton-Eye Joe,PROPN,NNP,root,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,"Where did you come from, Cotton-Eye Joe?",PROPN,NNP,obl,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,If it hadn't been for Cotton-Eye Joe,PROPN,NNP,root,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,"Where did you come from, Cotton-Eye Joe?",PROPN,NNP,obl,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,If it hadn't been for Cotton-Eye Joe,PROPN,NNP,root,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,"Where did you come from, Cotton-Eye Joe?",PROPN,NNP,obl,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,If it hadn't been for Cotton-Eye Joe,PROPN,NNP,root,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,"Where did you come from, Cotton-Eye Joe?",PROPN,NNP,obl,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,If it hadn't been for Cotton-Eye Joe,PROPN,NNP,root,9200,25,1995,,,,
Rednex,Cotton Eye Joe,Joe,"Where did you come from, Cotton-Eye Joe?",PROPN,NNP,obl,9200,25,1995,,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me, 'cause I love you",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me, gotta have you",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me, whoa yeah",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Baby Come To Me,Baby,"Baby, come to me",ADV,RB,advmod,7226,60,1989,PROPN,,,
Regina Belle,Show Me The Way,Baby,Baby this time we're taking,ADP,IN,case,6407,68,1987,PROPN,,,
Regina Belle,Show Me The Way,Will,Will lead me to surrender,AUX,MD,aux,6407,68,1987,,,,
Remedy,Closer,Will,Will bond your soul and mine our love is one of a kind whoa,AUX,MD,aux,8486,66,1993,,,,
Remy Ma,Conceited (There's Something About Remy),Baby,Baby I'm sorry but I'm sexy,SCONJ,IN,mark,13239,90,2006,PROPN,,,
Remy Shand,Take A Message,Hope,Hope it wasn't lost in an honest truce,VERB,VBP,root,11804,89,2002,,,,
Remy Shand,Take A Message,Hope,Hope it wasn't lost in an honest truce,VERB,VBP,root,11804,89,2002,,,,
Remy Shand,Take A Message,Hope,Hope it wasn't lost in an honest truce,VERB,VBP,root,11804,89,2002,,,,
REO Speedwagon,Can't Fight This Feeling,Baby,"Baby, I can't fight this feeling anymore",PROPN,NNP,vocative,5497,1,1985,,,,
REO Speedwagon,Can't Fight This Feeling,Baby,"Baby, I can't fight this feeling anymore",PROPN,NNP,vocative,5497,1,1985,,,,
REO Speedwagon,Don't Let Him Go,Baby,Baby I don't know,SCONJ,IN,mark,4181,24,1981,PROPN,,,
REO Speedwagon,Don't Let Him Go,Mercedes,Then he drives off in a Mercedes-Benz,PROPN,NNP,compound,4181,24,1981,,car,,
REO Speedwagon,Keep On Loving You,Baby,"Baby, way before then, and we're still together",PROPN,NNP,compound,3985,1,1980,,,,
REO Speedwagon,Keep On Loving You,Baby,"Baby, I'm gonna keep on loving you",ADV,RB,advmod,3985,1,1980,PROPN,,,
REO Speedwagon,Ridin' The Storm Out,Rocky,On a full moon night in the Rocky Mountain winter,PROPN,NNP,compound,2704,94,1977,remove,,,
REO Speedwagon,Sweet Time,Baby,"Baby, we can take our own sweet time",PROPN,NNP,vocative,4622,26,1982,,,,
REO Speedwagon,Sweet Time,Baby,"Baby, we can take our own sweet time",PROPN,NNP,vocative,4622,26,1982,,,,
Republica,Ready To Go,Baby,"Baby, I'm ready to go",ADV,RB,advmod,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,"Baby, I'm ready to go",ADV,RB,advmod,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,"Baby, I'm ready to go",ADV,RB,advmod,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,"Baby, I'm ready to go",ADV,RB,advmod,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,"Baby, I'm ready to go",ADV,RB,advmod,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,"Baby, I'm ready to go",ADV,RB,advmod,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,Baby I'm ready to go,SCONJ,IN,mark,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,Baby I'm ready to go,SCONJ,IN,mark,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,Baby I'm ready to go,SCONJ,IN,mark,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,Baby I'm ready to go,SCONJ,IN,mark,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,Baby I'm ready to go,SCONJ,IN,mark,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,Baby I'm ready to go,SCONJ,IN,mark,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,Baby I'm ready to go,SCONJ,IN,mark,9718,56,1996,PROPN,,,
Republica,Ready To Go,Baby,Baby I'm ready to go,SCONJ,IN,mark,9718,56,1996,PROPN,,,
Rich Boy Featuring Polow Da Don,Throw Some D's,Baby,Baby it's him candy paint,SCONJ,IN,mark,13505,6,2006,PROPN,,,
Rich Boy Featuring Polow Da Don,Throw Some D's,Candy,Candy red lollipop,ADJ,JJ,amod,13505,6,2006,,,,
"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",Tapout,Alexander,"Alexander McQueen, rich in the paint",PROPN,NNP,root,15850,45,2013,,,,
"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",Tapout,Baby,"Baby bend it over bust it open for me, yeah",PROPN,NNP,nsubj,15850,45,2013,,,,
"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",Tapout,Forrest,"Bald head yep, don't want no Forrest Gumps",ADJ,JJ,amod,15850,45,2013,PROPN,,,
"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",Tapout,Max,Max out all of them accounts on that ass,VERB,VB,root,15850,45,2013,,,,
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,Chanel,I just might wake up when Chanel and these bitches can't see me,PROPN,NNP,compound,16284,16,2014,,brand,,
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,Lupe,"I'm skatin', like that nigga Lupe",PROPN,NNP,obl,16284,16,2014,,,,
Rich Homie Quan,Flex (Ooh Ooh Ooh),Dennis,"I'm the nigga to get it poppin', her hair short like Dennis Rodman",PROPN,NNP,obl,16564,26,2015,,,,
Rich Homie Quan,Type Of Way,Georgia,She got a Georgia peach on her rear end,PROPN,NNP,compound,15920,50,2013,,state,,
Rich Homie Quan,Type Of Way,Queen,I set it off like Queen Latifah,PROPN,NNP,compound,15920,50,2013,remove,,,
Rich Homie Quan,Type Of Way,Sade,"Sade, I'm a smooth operator",PROPN,NNP,vocative,15920,50,2013,,,,
Rich Homie Quan,Type Of Way,Sade,"Sade, I'm a smooth operator",PROPN,NNP,vocative,15920,50,2013,,,,
Rich Homie Quan,Type Of Way,Sade,"Sade, I'm a smooth operator",PROPN,NNP,vocative,15920,50,2013,,,,
Rich Homie Quan,Type Of Way,Tyson,She make that Tyson face,PROPN,NNP,compound,15920,50,2013,,,,
Rich Homie Quan Featuring Problem,Walk Thru,Giuseppe,"Giuseppe just dropped, got all styles",PROPN,NNP,nsubj,16319,74,2014,,,,
Richard Marx,Angelia,Angelia,Angelia,PROPN,NNP,root,7219,4,1989,,,,
Richard Marx,Angelia,Angelia,Angelia,PROPN,NNP,root,7219,4,1989,,,,
Richard Marx,Angelia,Angelia,Angelia,PROPN,NNP,root,7219,4,1989,,,,
Richard Marx,Angelia,Angelia,Angelia,PROPN,NNP,root,7219,4,1989,,,,
Richard Marx,Angelia,Angelia,Angelia,PROPN,NNP,root,7219,4,1989,,,,
Richard Marx,Angelia,Angelia,Angelia,PROPN,NNP,root,7219,4,1989,,,,
Richard Marx,Angelia,Angelia,Angelia,PROPN,NNP,root,7219,4,1989,,,,
Richard Marx,Angelia,Angelia,Angelia,PROPN,NNP,root,7219,4,1989,,,,
Richard Marx,Endless Summer Nights,Summer,Summer came and left without a warning,PROPN,NNP,nsubj,6596,2,1988,,season,,
Richard Marx,Hazard,Mary,Three years ago when I came to know Mary,PROPN,NNP,obj,8080,9,1992,,,,
Richard Marx,Hazard,Mary,No one understood what I felt for Mary,PROPN,NNP,obl,8080,9,1992,,,,
Richard Marx,Too Late To Say Goodbye,Will,Will I wind up the same,AUX,MD,aux,7324,12,1990,,,,
Richard Marx,Until I Find You Again,Will,Will the arms of hope surround me?,AUX,MD,aux,9970,42,1997,,,,
Richard Marx,Until I Find You Again,Will,Will time be a fairweather friend?,AUX,MD,aux,9970,42,1997,,,,
Richie Rich,Do G's Get To Go To Heaven?,Baby,And When My Baby Crys My intentions Are To Feed And Fufill,PROPN,NNP,compound,9921,57,1997,remove,,,
Richie Rich,Do G's Get To Go To Heaven?,Heaven,To Heaven?,PROPN,NNP,root,9921,57,1997,,place,,
Richie Rich,Do G's Get To Go To Heaven?,Heaven,To Heaven?,PROPN,NNP,root,9921,57,1997,,place,,
Richie Rich,Do G's Get To Go To Heaven?,Heaven,To Heaven?,PROPN,NNP,root,9921,57,1997,,place,,
Richie Rich,Do G's Get To Go To Heaven?,Heaven,To Heaven?,PROPN,NNP,root,9921,57,1997,,place,,
Richie Rich,Do G's Get To Go To Heaven?,Heaven,To Heaven?,PROPN,NNP,root,9921,57,1997,,place,,
Richie Rich,Do G's Get To Go To Heaven?,Heaven,Do Gs To Heaven?,PROPN,NNP,nmod,9921,57,1997,,place,,
Richie Rich,Do G's Get To Go To Heaven?,Rob,Tha Needs Of My One And Only Seed And If I Rob And Steal Let It,PROPN,NNP,vocative,9921,57,1997,remove,,,
Richie Rich,Do G's Get To Go To Heaven?,Will,"Read In My Will \ Payback From Tha Ones That Who Fell Victoms To My""",PROPN,NNP,obl,9921,57,1997,remove,,,
Rick James,Can't Stop,Beverly,Get me a suite in Beverly Hills and have,ADJ,JJ,amod,5567,50,1985,,,,
